69,77
56,77
93,77
54,37
54,19
54,13
37,19
37,13
108,159
108,136
108,126
159,136
159,126
136,126
42,9
42,14
42,23
122,147
122,91
122,86
147,91
147,86
91,86
203,178
209,178
191,178
159,206
159,166
159,186
206,166
206,186
166,186
25,57
57,40
57,39
55,61
55,45
55,82
61,45
61,82
45,82
208,181
208,186
212,181
212,186
181,186
115,63
115,108
115,96
63,108
108,96
124,166
124,181
124,142
166,181
166,142
181,142
133,138
133,99
146,138
146,99
138,99
57,72
57,68
72,68
40,68
85,78
101,78
67,78
106,147
106,82
106,143
147,82
147,143
82,143
132,137
130,137
164,137
159,105
108,105
136,105
67,87
101,87
84,87
51,87
38,87
121,109
121,82
121,143
109,82
109,143
195,186
49,53
49,33
49,106
53,33
53,106
33,106
78,87
78,49
78,106
87,49
87,106
153,177
153,148
153,171
177,148
177,171
148,171
163,148
163,171
163,122
148,122
171,122
223,180
223,185
216,180
216,185
180,185
49,89
53,89
106,89
178,134
178,121
178,109
134,121
134,109
220,193
220,187
220,185
193,187
193,185
187,185
221,186
217,185
38,78
162,118
120,118
118,141
176,215
176,206
176,175
215,175
206,175
37,0
37,5
59,71
59,46
27,71
27,46
71,46
83,108
83,68
63,68
108,68
158,157
139,157
157,169
178,186
178,143
203,186
203,143
186,143
88,91
88,123
80,91
80,123
91,123
42,30
5,53
5,49
37,53
37,49
70,73
70,53
70,89
73,53
73,89
83,97
132,97
117,97
209,179
179,191
179,178
148,152
148,188
148,182
59,78
59,97
85,97
78,97
80,99
56,91
56,99
91,99
173,137
155,137
167,147
167,122
192,147
192,122
53,91
53,86
91,106
106,86
147,135
122,135
135,86
3,34
3,61
3,55
34,61
34,55
123,99
195,137
205,185
200,185
177,193
153,193
193,171
125,81
125,119
125,104
81,119
81,104
119,104
81,61
81,55
81,109
61,109
55,109
205,168
205,151
168,190
168,151
190,151
131,148
42,43
42,74
43,74
30,74
218,186
219,186
21,62
21,48
28,62
28,48
62,48
118,161
162,161
141,161
57,61
25,61
25,68
61,68
30,86
74,64
74,86
64,86
155,97
136,178
136,186
136,143
70,103
103,73
103,89
184,124
184,181
170,124
170,181
217,193
217,171
204,193
204,171
106,58
106,46
58,46
58,82
46,82
37,9
3,48
48,4
48,34
4,34
79,107
111,107
100,107
109,105
82,105
143,105
65,107
151,180
151,181
151,185
180,181
181,185
120,127
162,127
118,127
8,34
12,34
34,22
69,94
111,94
79,94
124,71
124,78
124,97
71,78
71,97
118,92
118,87
92,87
92,127
87,127
147,207
147,180
147,185
207,180
207,185
113,153
113,148
113,122
153,122
95,81
95,125
95,104
71,106
124,106
11,45
2,45
6,45
93,94
77,94
161,190
161,127
190,127
176,159
176,149
176,160
159,149
159,160
149,160
42,53
42,86
30,53
71,108
71,142
108,97
108,142
97,142
130,115
96,137
115,137
17,44
11,44
6,44
111,121
133,121
133,94
121,94
77,91
77,99
77,82
91,82
99,82
1,33
16,33
2,33
147,151
147,142
151,142
180,142
35,76
51,76
66,76
16,53
1,53
75,74
52,94
41,94
121,138
121,99
36,62
52,62
113,135
153,135
110,103
110,145
110,135
103,145
103,135
145,135
101,127
140,127
88,122
64,122
98,122
65,62
31,77
31,47
56,47
77,47
24,55
24,47
41,55
41,47
55,47
29,61
29,44
17,61
61,44
50,68
39,68
74,113
113,64
113,86
195,166
192,171
188,171
78,46
18,47
170,151
151,124
79,62
199,166
199,181
184,166
107,62
164,159
164,154
195,159
195,154
159,154
84,118
84,127
131,122
28,55
62,55
48,55
55,10
10,47
10,45
47,45
72,115
115,68
112,115
71,44
27,44
44,46
42,5
110,113
110,122
77,55
47,82
130,144
112,144
150,144
144,95
144,125
144,126
95,126
125,126
7,53
7,49
30,91
64,91
60,91
87,124
101,124
48,15
153,145
145,171
171,135
134,107
107,121
107,109
108,137
159,137
126,137
220,168
168,185
168,187
102,118
20,46
11,46
219,178
34,25
209,194
222,194
222,178
194,178
159,175
160,175
173,166
174,121
174,138
191,121
191,138
138,82
138,143
93,99
99,94
62,90
90,48
90,55
128,123
167,123
146,123
151,135
135,185
212,180
38,49
51,49
26,49
203,138
178,138
135,106
135,89
151,106
151,89
180,186
180,143
186,142
143,142
117,124
155,124
37,70
37,73
84,76
102,76
126,154
154,137
61,104
61,105
109,104
104,105
178,156
178,175
156,136
156,175
136,175
218,178
218,175
222,175
144,115
144,154
130,154
115,154
119,134
119,136
119,109
134,136
136,109
168,145
168,129
145,129
145,151
129,151
26,54
216,181
34,57
22,57
132,108
103,92
70,92
92,89
138,77
108,61
108,104
71,61
71,68
44,68
56,58
32,58
32,47
58,47
3,45
177,188
136,160
160,126
115,126
115,104
126,104
54,49
13,49
208,166
11,33
7,33
7,46
33,46
41,77
112,95
95,115
15,55
157,191
157,121
158,121
151,127
129,127
129,89
127,89
213,138
213,143
58,33
200,151
147,213
147,138
197,147
197,138
14,53
194,179
107,90
107,94
90,94
62,94
170,127
114,99
52,55
103,129
92,129
151,87
87,89
32,91
58,91
92,54
54,87
54,89
145,89
20,49
49,46
50,71
50,44
149,144
149,126
149,154
54,70
70,49
48,81
90,81
215,194
194,175
114,123
189,154
73,42
73,86
55,105
90,134
90,109
106,142
54,35
54,51
68,104
54,76
213,186
189,159
91,138
44,45
46,45
58,45
71,45
122,123
38,46
207,171
147,171
129,161
161,151
213,180
221,180
138,123
48,61
108,166
166,137
17,45
166,143
166,105
159,143
55,94
128,122
74,110
110,86
77,121
37,42
200,181
72,95
95,68
131,113
113,98
113,116
85,124
107,158
107,157
179,134
179,157
179,121
134,157
76,87
81,68
171,185
177,201
177,204
203,121
150,165
150,154
144,165
165,154
76,118
166,97
71,82
187,145
145,185
110,153
2,58
16,58
18,58
90,119
179,156
179,175
214,193
149,125
125,160
140,124
176,154
167,138
