89,88
89,103
89,99
103,99
103,105
103,106
103,102
85,96
85,94
85,104
65,46
65,63
105,100
105,106
103,97
105,97
75,85
75,54
89,63
89,65
96,104
96,100
100,91
100,104
100,97
97,89
97,92
89,78
63,46
100,92
97,78
96,91
78,63
92,91
85,58
78,92
78,72
96,68
75,58
92,72
92,70
91,68
92,67
91,67
58,68
85,68
54,58
72,70
67,70
67,51
67,68
67,44
78,45
68,44
63,45
45,72
72,41
44,42
46,37
68,42
70,41
70,51
41,51
58,32
58,42
51,44
44,29
54,32
63,37
41,45
41,27
42,25
42,20
41,22
51,29
51,27
44,20
29,27
42,32
37,45
45,22
27,13
20,29
27,22
22,13
29,10
37,22
20,10
25,20
10,27
25,32
10,4
27,4
25,14
32,14
22,7
13,4
13,7
20,5
25,5
14,5
37,15
22,15
10,2
5,10
7,4
54,40
4,0
4,2
15,7
5,2
2,0
14,8
7,0
7,6
5,8
32,40
5,3
15,6
2,3
0,3
0,1
8,3
14,40
15,24
0,6
3,1
46,15
6,1
6,24
40,8
40,30
1,11
8,30
46,24
6,11
8,18
8,9
1,9
3,9
30,18
11,9
11,21
9,21
9,18
11,24
24,35
11,35
11,36
24,49
46,49
21,31
35,49
35,36
21,36
9,31
18,48
18,31
30,48
40,59
30,59
31,64
48,31
36,31
36,56
36,60
31,56
35,60
64,48
64,56
59,48
49,60
49,71
60,71
59,54
49,65
56,81
56,82
56,60
48,76
60,81
64,82
60,93
71,93
82,81
64,76
64,87
76,59
76,87
65,71
81,98
93,81
82,87
71,88
82,98
98,93
87,98
87,101
65,88
93,102
93,88
93,99
98,102
87,94
76,94
102,99
101,98
101,106
76,75
88,99
102,106
98,106
94,101
59,75
101,104
75,94
106,104
94,104
104,105
69,53
83,84
83,69
47,74
80,95
80,86
80,90
83,86
83,95
86,95
80,74
86,73
83,73
80,62
80,47
47,62
53,55
73,69
69,55
86,62
73,55
86,61
73,61
62,61
47,39
62,39
55,61
62,38
61,38
61,34
55,34
53,33
55,33
38,39
38,34
38,17
34,33
34,17
38,19
34,16
33,16
17,16
17,19
39,19
17,12
19,12
12,16
19,23
19,47
33,43
23,47
33,26
12,23
16,26
12,26
12,28
23,28
53,43
26,28
43,26
47,52
28,50
23,52
23,57
52,57
26,50
50,57
28,57
50,43
43,66
50,77
50,66
53,66
66,77
57,77
52,79
57,79
77,79
52,74
77,84
66,84
77,90
79,90
74,79
66,69
84,90
84,95
84,69
90,74
90,95
