[  0 100],[  0 100],False,[[-11.7271497172876, -1.16640797668211, 2.0], [9.79803444996404, -1.16640797668211, 2.0]],[[-11.7271497172876, -1.16640797668211, 2.0], [9.79803444996404, -1.16640797668211, 2.0]]
[100 102],[100 102],False,[[9.79803444996404, -1.16640797668211, 2.0], [9.79803444996404, 14.881300020741, 2.0]],[[9.79803444996404, -1.16640797668211, 2.0], [9.79803444996404, 14.881300020741, 2.0]]
[102   2],[102   2],False,[[9.79803444996404, 14.881300020741, 2.0], [-11.7271497172876, 14.881300020741, 2.0]],[[9.79803444996404, 14.881300020741, 2.0], [-11.7271497172876, 14.881300020741, 2.0]]
[2 0],[2 0],False,[[-11.7271497172876, 14.881300020741, 2.0], [-11.7271497172876, -1.16640797668211, 2.0]],[[-11.7271497172876, 14.881300020741, 2.0], [-11.7271497172876, -1.16640797668211, 2.0]]
[79 84],[79 84],False,[[8.70834541013211, -0.166407976682108, 2.0], [8.79803444996404, -0.0767189368501871, 2.0]],[[8.70834541013211, -0.166407976682108, 2.0], [8.79803444996404, -0.0767189368501871, 2.0]]
[84 80],[84 80],False,[[8.79803444996404, -0.0767189368501871, 2.0], [8.79803444996403, 1.33749462552291, 2.0]],[[8.79803444996404, -0.0767189368501871, 2.0], [8.79803444996403, 1.33749462552291, 2.0]]
[80 74],[80 74],False,[[8.79803444996403, 1.33749462552291, 2.0], [7.29413184775902, -0.16640797668211, 2.0]],[[8.79803444996403, 1.33749462552291, 2.0], [7.29413184775902, -0.16640797668211, 2.0]]
[74 71],[74 71],False,[[7.29413184775902, -0.16640797668211, 2.0], [5.87991828538593, -0.166407976682108, 2.0]],[[7.29413184775902, -0.16640797668211, 2.0], [5.87991828538593, -0.166407976682108, 2.0]]
[71 87],[71 87],False,[[5.87991828538593, -0.166407976682108, 2.0], [8.79803444996404, 2.751708187896, 2.0]],[[5.87991828538593, -0.166407976682108, 2.0], [8.79803444996404, 2.751708187896, 2.0]]
[87 88],[87 88],False,[[8.79803444996404, 2.751708187896, 2.0], [8.79803444996404, 4.1659217502691, 2.0]],[[8.79803444996404, 2.751708187896, 2.0], [8.79803444996404, 4.1659217502691, 2.0]]
[88 66],[88 66],False,[[8.79803444996404, 4.1659217502691, 2.0], [4.46570472301283, -0.166407976682109, 2.0]],[[8.79803444996404, 4.1659217502691, 2.0], [4.46570472301283, -0.166407976682109, 2.0]]
[66 63],[66 63],False,[[4.46570472301283, -0.166407976682109, 2.0], [3.05149116063974, -0.166407976682108, 2.0]],[[4.46570472301283, -0.166407976682109, 2.0], [3.05149116063974, -0.166407976682108, 2.0]]
[63 89],[63 89],False,[[3.05149116063974, -0.166407976682108, 2.0], [8.79803444996404, 5.58013531264219, 2.0]],[[3.05149116063974, -0.166407976682108, 2.0], [8.79803444996404, 5.58013531264219, 2.0]]
[89 91],[89 91],False,[[8.79803444996404, 5.58013531264219, 2.0], [8.79803444996404, 6.99434887501529, 2.0]],[[8.79803444996404, 5.58013531264219, 2.0], [8.79803444996404, 6.99434887501529, 2.0]]
[91 59],[91 59],False,[[8.79803444996404, 6.99434887501529, 2.0], [1.63727759826664, -0.166407976682108, 2.0]],[[8.79803444996404, 6.99434887501529, 2.0], [1.63727759826664, -0.166407976682108, 2.0]]
[59 55],[59 55],False,[[1.63727759826664, -0.166407976682108, 2.0], [0.223064035893545, -0.166407976682109, 2.0]],[[1.63727759826664, -0.166407976682108, 2.0], [0.223064035893545, -0.166407976682109, 2.0]]
[55 98],[55 98],False,[[0.223064035893545, -0.166407976682109, 2.0], [8.79803444996404, 8.40856243738838, 2.0]],[[0.223064035893545, -0.166407976682109, 2.0], [8.79803444996404, 8.40856243738838, 2.0]]
[98 93],[98 93],False,[[8.79803444996404, 8.40856243738838, 2.0], [8.79803444996404, 9.82277599976148, 2.0]],[[8.79803444996404, 8.40856243738838, 2.0], [8.79803444996404, 9.82277599976148, 2.0]]
