0.000000,0.000000,0.000000
0.000000,0.000000,7.000000
0.000000,0.000000,14.000000
0.000000,3.500000,3.500000
0.000000,3.500000,10.500000
0.000000,7.000000,0.000000
0.000000,7.000000,7.000000
0.000000,7.000000,14.000000
0.000000,10.500000,3.500000
0.000000,10.500000,10.500000
0.000000,14.000000,0.000000
0.000000,14.000000,7.000000
0.000000,14.000000,14.000000
0.000000,17.500000,3.500000
0.000000,17.500000,10.500000
0.000000,21.000000,0.000000
0.000000,21.000000,7.000000
0.000000,21.000000,14.000000
3.500000,0.000000,3.500000
3.500000,0.000000,10.500000
3.500000,3.500000,0.000000
3.500000,3.500000,7.000000
3.500000,3.500000,14.000000
3.500000,7.000000,3.500000
3.500000,7.000000,10.500000
3.500000,10.500000,0.000000
3.500000,10.500000,7.000000
3.500000,10.500000,14.000000
3.500000,14.000000,3.500000
3.500000,14.000000,10.500000
3.500000,17.500000,0.000000
3.500000,17.500000,7.000000
3.500000,17.500000,14.000000
3.500000,21.000000,3.500000
3.500000,21.000000,10.500000
7.000000,0.000000,0.000000
7.000000,0.000000,7.000000
7.000000,0.000000,14.000000
7.000000,3.500000,3.500000
7.000000,3.500000,10.500000
7.000000,7.000000,0.000000
7.000000,7.000000,7.000000
7.000000,7.000000,14.000000
7.000000,10.500000,3.500000
7.000000,10.500000,10.500000
7.000000,14.000000,0.000000
7.000000,14.000000,7.000000
7.000000,14.000000,14.000000
7.000000,17.500000,3.500000
7.000000,17.500000,10.500000
7.000000,21.000000,0.000000
7.000000,21.000000,7.000000
7.000000,21.000000,14.000000
10.500000,0.000000,3.500000
10.500000,0.000000,10.500000
10.500000,3.500000,0.000000
10.500000,3.500000,7.000000
10.500000,3.500000,14.000000
10.500000,7.000000,3.500000
10.500000,7.000000,10.500000
10.500000,10.500000,0.000000
10.500000,10.500000,7.000000
10.500000,10.500000,14.000000
10.500000,14.000000,3.500000
10.500000,14.000000,10.500000
10.500000,17.500000,0.000000
10.500000,17.500000,7.000000
10.500000,17.500000,14.000000
10.500000,21.000000,3.500000
10.500000,21.000000,10.500000
14.000000,0.000000,0.000000
14.000000,0.000000,7.000000
14.000000,0.000000,14.000000
14.000000,3.500000,3.500000
14.000000,3.500000,10.500000
14.000000,7.000000,0.000000
14.000000,7.000000,7.000000
14.000000,7.000000,14.000000
14.000000,10.500000,3.500000
14.000000,10.500000,10.500000
14.000000,14.000000,0.000000
14.000000,14.000000,7.000000
14.000000,14.000000,14.000000
14.000000,17.500000,3.500000
14.000000,17.500000,10.500000
14.000000,21.000000,0.000000
14.000000,21.000000,7.000000
14.000000,21.000000,14.000000
17.500000,0.000000,3.500000
17.500000,0.000000,10.500000
17.500000,3.500000,0.000000
17.500000,3.500000,7.000000
17.500000,3.500000,14.000000
17.500000,7.000000,3.500000
17.500000,7.000000,10.500000
17.500000,10.500000,0.000000
17.500000,10.500000,7.000000
17.500000,10.500000,14.000000
17.500000,14.000000,3.500000
17.500000,14.000000,10.500000
17.500000,17.500000,0.000000
17.500000,17.500000,7.000000
17.500000,17.500000,14.000000
17.500000,21.000000,3.500000
17.500000,21.000000,10.500000
21.000000,0.000000,0.000000
21.000000,0.000000,7.000000
21.000000,0.000000,14.000000
21.000000,3.500000,3.500000
21.000000,3.500000,10.500000
21.000000,7.000000,0.000000
21.000000,7.000000,7.000000
21.000000,7.000000,14.000000
21.000000,10.500000,3.500000
21.000000,10.500000,10.500000
21.000000,14.000000,0.000000
21.000000,14.000000,7.000000
21.000000,14.000000,14.000000
21.000000,17.500000,3.500000
21.000000,17.500000,10.500000
21.000000,21.000000,0.000000
21.000000,21.000000,7.000000
21.000000,21.000000,14.000000
